,baseMean,log2FoldChange,lfcSE,pvalue,padj
TNFRSF21,1851.606991,0.045863712,0.051883964,0.20052559,0.54477351
USP13,711.3762936,0.033821922,0.069606647,0.200537292,0.54477351
EMSY,562.5729821,-0.039434107,0.067870006,0.200694433,0.544852186
RBM17,1794.033893,0.044902129,0.049228157,0.200732607,0.544852186
PGAM1,13051.81891,0.044817729,0.049919435,0.200942763,0.545298289
CREB3,1491.505775,0.049033726,0.05136939,0.201019956,0.545383448
RPS24,9552.929681,-0.044384884,0.062968794,0.201075889,0.545410904
ATP8A1,284.0634943,-0.032580279,0.068830326,0.201307882,0.545713577
CLSPN,645.2494278,0.045222516,0.060576648,0.201357511,0.545713577
CMIP,4623.05771,0.046406569,0.056114579,0.201370831,0.545713577
GSK3B,1814.787529,0.039837615,0.067756055,0.201244961,0.545713577
CHRNA1,204.6081228,-0.036768592,0.068789378,0.201426743,0.545740868
PAM16,385.5689143,0.0414734,0.066850682,0.201546579,0.545817112
RPS6KA3,4943.545892,-0.042466448,0.043378827,0.201525551,0.545817112
FAM110B,316.2261428,-0.042202984,0.066170585,0.201612678,0.545871941
PHETA1,1087.871808,-0.045600068,0.053510322,0.201729165,0.546063144
EGR3,113.7749784,0.029764217,0.068299049,0.20198353,0.546627398
FMC1,138.7248148,-0.031755401,0.068498322,0.202241376,0.547076479
SLC25A10,283.2011135,0.036707295,0.068600512,0.202220604,0.547076479
LYPD1,217.3572005,-0.027715924,0.067910586,0.202384937,0.547091887
MUC6,66.45714778,-0.014929618,0.06517456,0.202342161,0.547091887
SNX18,3376.67273,-0.044420866,0.063635476,0.202329755,0.547091887
GPC3,523.5459267,-0.044335478,0.062982089,0.202491857,0.547256653
ATP6V1E1,4240.205938,-0.045415723,0.052161789,0.202587491,0.54733678
IMMP1L,63.54533059,-0.018720781,0.06591385,0.202613456,0.54733678
ARRB2,10396.69695,0.041827519,0.040535068,0.202794344,0.547576925
SAMD4B,1869.188681,-0.046257801,0.055886607,0.202780086,0.547576925
FBXO42,1388.35944,-0.045259307,0.05981011,0.20297974,0.547953244
CMTM3,6615.096576,-0.040145265,0.039069986,0.203048536,0.548014696
PRAM1,4561.997339,-0.045181696,0.060199661,0.203103562,0.548038963
PCDHA10,77.50232202,-0.024353133,0.067146671,0.203347719,0.548573442
IL17RC,617.9311096,0.045279134,0.058545612,0.20352355,0.548589584
KRT18,431.4631891,0.042920157,0.064695442,0.203493069,0.548589584
RNFT1,1207.718169,-0.045548059,0.05815921,0.203538025,0.548589584
TLR5,135.0263351,-0.021564365,0.066538838,0.203462133,0.548589584
GBF1,3095.006453,0.025776189,0.067453557,0.203599669,0.54861679
SIGLEC16,719.3556565,0.046063721,0.058061032,0.203640285,0.54861679
GYG1,1517.853246,-0.044298993,0.048627711,0.203719037,0.548704781
PECR,231.0305103,-0.037799217,0.068287064,0.203914513,0.548982876
UBC,46030.53913,0.039956828,0.040615572,0.203882318,0.548982876
SRP9,2991.292027,-0.044492442,0.045059478,0.203963179,0.548989747
MYL12A,9095.529986,0.045321083,0.056858359,0.20406299,0.549010147
PLPP4,318.6156107,0.033631298,0.068678312,0.204061529,0.549010147
TYW3,633.2296982,-0.044623413,0.06144619,0.204202614,0.549137592
UFC1,2033.115511,-0.044316593,0.051985311,0.204163017,0.549137592
COQ3,75.96112951,0.025888828,0.067420911,0.204313596,0.549311961
IDI1,1286.707547,0.042187275,0.066669001,0.204382968,0.549374403
SNN,1952.335703,0.042678231,0.04281215,0.204451858,0.549435524
RFX3,217.5744979,-0.030352857,0.068168595,0.204603486,0.549718914
AKTIP,314.4509108,0.037675507,0.067159197,0.204933849,0.549738051
CMC1,575.9258955,-0.044943793,0.05992864,0.204914169,0.549738051
CST3,12082.10095,-0.038223771,0.043506146,0.204676787,0.549738051
MAFG,2801.08502,0.044238028,0.048017731,0.204769021,0.549738051
SHC1,2683.165862,0.041990279,0.055976268,0.204840801,0.549738051
SHOX2,340.8564763,0.04335847,0.064195721,0.204921648,0.549738051
ZNF408,345.5173385,0.042582905,0.065275763,0.204916585,0.549738051
NDUFS6,1424.109924,-0.041930972,0.043316814,0.205002127,0.549797325
ARPIN-AP3S2,647.9694861,-0.045284056,0.05941055,0.205100454,0.549937141
ARHGEF7,1909.864647,0.044632059,0.059537091,0.205214334,0.550076991
HADHA,7590.005479,-0.04391744,0.046589739,0.20528686,0.550076991
UQCRQ,1489.931518,-0.045023233,0.05478326,0.205291228,0.550076991
KCTD2,1259.496451,-0.043781023,0.047716835,0.205370977,0.550166851
TTC38,1024.808783,-0.043853157,0.063299915,0.205462304,0.550287677
SLC25A14,130.7493455,-0.03373717,0.068461652,0.205535759,0.550360596
EIF3D,4670.340192,-0.03968994,0.03890244,0.205814838,0.550860081
PARP4,5793.530904,-0.043245738,0.046048027,0.20578626,0.550860081
PPP2R3C,970.1821183,0.044760544,0.057009546,0.206160636,0.55166158
SDS,766.5252264,-0.044920584,0.058506463,0.206394016,0.552161968
EIF2A,2107.685498,-0.043088846,0.062938027,0.206638127,0.552410691
GFOD2,456.5796446,0.038633464,0.067785197,0.206703613,0.552410691
GPR155,641.0706134,-0.034048298,0.068349039,0.206718994,0.552410691
RAB34,1181.370332,0.04435464,0.064002352,0.206667941,0.552410691
ZBTB4,3125.36359,-0.042629694,0.045498323,0.20665357,0.552410691
CAMP,201.7977043,-0.034288938,0.068260065,0.206788261,0.552471778
LOX,312.8349184,-0.033665167,0.068397264,0.206857613,0.552533069
NEDD4,351.9360906,-0.038021777,0.067754742,0.206996308,0.552779508
MCM6,1094.745697,0.044432744,0.057365142,0.207103064,0.552940563
MRPS30,878.0858778,-0.043448616,0.060615395,0.207181923,0.553027084
RABL2A,376.3321187,0.045279935,0.067243271,0.207279491,0.553039521
RGPD6,566.3120803,-0.019830695,0.066090183,0.207254745,0.553039521
ABCC3,3074.997313,0.042940209,0.061704976,0.208002383,0.553108862
ADAM12,1046.325917,0.044471784,0.051666658,0.207872813,0.553108862
CA5BP1,150.8058753,0.036513802,0.068867922,0.20797657,0.553108862
DOCK3,869.5441141,0.039917662,0.067018514,0.207958753,0.553108862
FAM76A,313.9995146,0.037989659,0.067982381,0.207453149,0.553108862
HENMT1,93.05687557,-0.029548697,0.067998964,0.207943981,0.553108862
IFI30,41571.85714,-0.042428752,0.046802831,0.207898513,0.553108862
KCTD20,2658.87484,-0.043014837,0.045272651,0.207956032,0.553108862
LAMTOR1,2923.524116,-0.043557618,0.04645602,0.207377927,0.553108862
LMAN2,4875.63456,0.041759215,0.046639439,0.207714237,0.553108862
MKS1,427.537541,0.043149854,0.063409641,0.207945392,0.553108862
NPIPB3,2237.138909,0.044584142,0.050207414,0.207738882,0.553108862
PDPR,2745.993131,-0.044976183,0.054539653,0.20784872,0.553108862
PLOD2,377.3346397,-0.03914526,0.065640408,0.20759387,0.553108862
RIMOC1,896.8670566,-0.044157771,0.049390617,0.207472131,0.553108862
GPATCH2,346.4841297,-0.038147511,0.067253167,0.208069217,0.553163025
TTF2,913.2296405,-0.04251842,0.065099077,0.208122639,0.553181517
LSM10,1044.043741,0.043764126,0.047794331,0.208206571,0.553281079
RAB3IP,125.4372872,-0.024747999,0.06712672,0.208468983,0.553854774
PRDM11,326.5859188,0.036471863,0.068275203,0.208568479,0.553871905
SLC29A3,2975.890768,-0.037714904,0.038441484,0.20852532,0.553871905
SMIM30,1477.103606,-0.044099565,0.062072186,0.20862989,0.553911428
AR,162.3808106,0.034511635,0.068224388,0.208685451,0.553935406
GBE1,1126.909868,-0.043974552,0.049306478,0.208756001,0.553999152
OCEL1,374.6228102,-0.040698877,0.066385139,0.208949465,0.554265459
PTPN6,9007.192452,0.042099409,0.043562927,0.208903009,0.554265459
SRGAP3,239.1389966,0.035013339,0.068137806,0.209077817,0.554482381
DNAH10,79.0940712,-0.01957683,0.066017622,0.209228317,0.554757932
DPP10,60.29110337,0.023180346,0.066793194,0.209353516,0.554966289
PDCD7,764.4686565,-0.044938406,0.0603665,0.209491459,0.555208329
ARID4A,1653.883592,-0.042206157,0.044751845,0.209562772,0.555273715
ABCC1,2474.490041,-0.044688576,0.055894069,0.209737716,0.555366439
TBRG1,1835.597397,0.04615878,0.057486263,0.209655447,0.555366439
TET3,1826.927105,-0.045555648,0.058038442,0.209722832,0.555366439
ADAMTS15,431.0449302,0.041698573,0.065672592,0.210143009,0.555719077
CD33,1068.793681,-0.04376663,0.054398128,0.210325951,0.555719077
CPTP,665.8101173,-0.04464875,0.056423021,0.210269358,0.555719077
CTDSP1,4025.171819,-0.046147512,0.059150962,0.210225511,0.555719077
EHMT2,1896.876011,-0.044421376,0.055985318,0.210431046,0.555719077
JMJD8,1442.124201,0.044137576,0.048857014,0.210023648,0.555719077
RRP8,472.3715905,0.038005159,0.06642832,0.21042661,0.555719077
SFPQ,5950.866136,0.042916848,0.046630681,0.210102975,0.555719077
STK35,1061.909191,-0.044508101,0.05364926,0.210058943,0.555719077
STUB1,2269.600243,0.043134008,0.04703081,0.21021317,0.555719077
TEP1,3240.827391,-0.044539812,0.060416893,0.210368546,0.555719077
TPCN2,1489.374649,0.044275913,0.061646661,0.209929873,0.555719077
ATP8B1,68.86751655,0.017552237,0.065634865,0.210600476,0.555919883
INO80E,1821.014057,0.044884197,0.052211883,0.210566691,0.555919883
ZNF547,75.13239024,0.018488476,0.065809337,0.210722513,0.556118713
DUS2,531.7814368,-0.04379772,0.061317715,0.210779911,0.556146906
MNS1,74.55254818,-0.026021274,0.067295945,0.211104958,0.556418909
PAXBP1,958.1638653,0.048204229,0.060543736,0.211007239,0.556418909
RABEP2,1107.30848,0.044459265,0.058414673,0.210967442,0.556418909
SLC18B1,913.931144,0.044248607,0.053633852,0.211058469,0.556418909
TMCC1,767.5016652,-0.042349043,0.064321269,0.211139964,0.556418909
ZNF417,224.4614885,0.037921268,0.067189011,0.21116343,0.556418909
CCP110,676.9908233,0.03986196,0.066704262,0.211259573,0.556425932
PSPC1,1449.907191,0.042872161,0.045749014,0.211239077,0.556425932
ALG2,1190.390487,-0.045579005,0.055493633,0.211525803,0.556860747
EOLA1,429.5750586,-0.042775312,0.062906359,0.211564986,0.556860747
TXLNA,2472.005755,0.039825583,0.039413686,0.211499407,0.556860747
TMX2P1,64.12949197,0.025538971,0.067192037,0.211758874,0.557147628
UBXN2A,561.7886407,-0.043618642,0.063340378,0.211767578,0.557147628
PMFBP1,383.2248507,-0.043574917,0.063726426,0.212052306,0.557773464
TIGAR,1591.539427,-0.040960393,0.065510486,0.212193655,0.55802197
CLPB,1376.295043,0.043107603,0.061910262,0.212287003,0.558144163
AFG2A,199.4280826,0.035136313,0.067947233,0.212469176,0.558200649
DDT,1375.550393,-0.04366872,0.061716198,0.212496039,0.558200649
EEF1AKMT4,211.2105977,0.037345972,0.067613702,0.21239303,0.558200649
ZDHHC4,825.180962,-0.043657246,0.060313946,0.212494856,0.558200649
SGCB,230.3299112,0.029314089,0.06778516,0.212733656,0.558578336
ZNF707,439.2369886,0.042737141,0.062831623,0.212708024,0.558578336
MTHFD2,9032.416561,0.043353921,0.050694964,0.212783906,0.558587079
CRIP2,71.95751255,0.025693145,0.067237814,0.213092143,0.559149651
GPR180,561.159882,0.043962932,0.060089498,0.213082145,0.559149651
CDC42,5823.487667,0.047869788,0.055988906,0.2132788,0.559269628
MYCBP,519.7941015,-0.042330428,0.06319301,0.213194447,0.559269628
SLC6A8,358.3254896,0.037832847,0.067247908,0.213256378,0.559269628
CENPN,799.6512523,-0.043871145,0.061362701,0.21377159,0.559895923
NBEAL2,2850.924763,0.044046518,0.05533504,0.213828072,0.559895923
RRM2,1912.223756,-0.043756899,0.05167108,0.213647818,0.559895923
SCFD1,1494.326667,-0.043787821,0.056053947,0.213763023,0.559895923
SLC46A1,1193.459225,-0.042503703,0.063591238,0.213846851,0.559895923
TSC22D2,1000.968065,0.041353494,0.063459049,0.213704717,0.559895923
ZNF431,717.7508142,-0.042869354,0.059075338,0.213798759,0.559895923
SMIM3,1082.745554,-0.043304481,0.049051328,0.213918038,0.559959157
EZH1,1229.703863,-0.0439554,0.050871778,0.214177111,0.560267745
PIP4K2C,997.7877785,0.044275164,0.053130506,0.214091135,0.560267745
ZNF280B,78.8565249,-0.026238919,0.067369733,0.214157836,0.560267745
SLC39A3,943.6665395,-0.044448258,0.054389217,0.214277537,0.560407309
RWDD4,599.3982547,-0.038328304,0.066975236,0.21432558,0.560409846
ASAP1,4483.264306,-0.041051639,0.043273566,0.214375793,0.560418054
CAMSAP1,1930.31677,0.039427094,0.064893291,0.21453855,0.560720404
CCDC163,68.5197683,-0.020733922,0.066210054,0.214624238,0.560821236
POC1B,632.6421193,-0.041952131,0.065053478,0.21477037,0.560956835
SHF,60.88291836,-0.017987496,0.065642288,0.214768532,0.560956835
MAPK7,1030.923726,0.042984863,0.061348437,0.214883282,0.561128641
PRKX,1412.404774,0.044391991,0.057533103,0.21501987,0.561227826
RPRD1A,861.4021766,0.044356697,0.05905468,0.215062692,0.561227826
TP53BP1,1272.960851,0.039861275,0.066668333,0.215016841,0.561227826
ATP5MF-PTCD1,142.9750866,0.022008461,0.06647188,0.215258781,0.56137038
CISD2,1258.693762,-0.041548114,0.063837417,0.21523112,0.56137038
SUPT4H1,2292.139778,-0.042114195,0.062800996,0.215208328,0.56137038
SRSF10,2240.995027,0.04293618,0.044175255,0.215330625,0.561434756
PCID2,607.4100409,0.04374662,0.055936045,0.215409442,0.561517277
RPL37A,10539.92635,-0.043668908,0.049425803,0.215554998,0.561695337
SPATS2L,2969.373257,-0.043632058,0.052020604,0.215572112,0.561695337
ARRDC2,1471.47185,-0.043285147,0.051536195,0.215768227,0.561733898
HSD3B7,2179.172821,0.044345651,0.056835827,0.215786334,0.561733898
SUPT6H,7101.365326,0.039712652,0.040337415,0.215822835,0.561733898
TMEM131L,273.0513909,-0.03484818,0.067751139,0.215749335,0.561733898
TRIP13,333.2860924,0.036114053,0.067389029,0.215803998,0.561733898
ACVR1,900.3604801,0.043510397,0.059939492,0.216222536,0.56179164
CD27,118.7058623,0.029358298,0.067567031,0.216071227,0.56179164
GPSM3,3817.671264,-0.041740808,0.043817339,0.21594472,0.56179164
MRPL12,1401.567019,0.043202418,0.045960871,0.216205585,0.56179164
POGLUT2,87.62405369,-0.027919999,0.067472538,0.216178438,0.56179164
SLX1B,990.7198635,-0.042780429,0.061064011,0.216165844,0.56179164
SPG21,4056.104482,-0.037503272,0.036848244,0.216108509,0.56179164
ZNF616,377.689115,0.030206356,0.067841608,0.215969277,0.56179164
ZNF765,274.3152342,0.032555419,0.067422175,0.216300224,0.561870863
ESR1,86.63663703,-0.018111949,0.065657127,0.216865622,0.56299036
MAP1S,4429.721753,0.039049908,0.066584961,0.216858008,0.56299036
PDCD11,1526.862642,0.043314041,0.048239349,0.216873061,0.56299036
OTUB2,78.52287778,0.022797866,0.066596184,0.216965469,0.563107457
JAK1,3730.244911,-0.043040096,0.047335444,0.217112736,0.563366854
RBM10,1448.367787,0.044252611,0.054966042,0.217208313,0.563492039
RBBP7,2980.945141,-0.04239898,0.046767679,0.21738081,0.563816676
ADAP2,3215.854889,-0.042265852,0.044859259,0.217468725,0.563822166
HSPA4,4895.703632,-0.043889289,0.058001799,0.217619727,0.563822166
PELP1,1695.188767,0.043590677,0.054865321,0.217563143,0.563822166
PPP1R18,6778.090828,0.039775751,0.043049188,0.217508505,0.563822166
TMEM9,577.016899,-0.043582646,0.056877583,0.217575992,0.563822166
ISG15,6043.326552,0.024572244,0.066477803,0.217742893,0.564018525
SULT1A3,493.5699141,0.038107152,0.067330265,0.21779648,0.564034608
BTBD1,3191.264858,-0.041672671,0.0439843,0.218096244,0.564688079
ITGB1BP1,1462.378144,0.044359255,0.058584238,0.218293476,0.564830217
MZT2B,2068.120576,0.041833439,0.045563975,0.218262131,0.564830217
ZDHHC6,1031.972614,0.042671895,0.062192463,0.218282148,0.564830217
TCOF1,1907.425734,0.036901869,0.067578125,0.218421485,0.56503863
EPM2A,354.2674261,-0.034857915,0.068126732,0.218650225,0.565252656
FAM234B,204.5819518,-0.036397585,0.067047405,0.21874162,0.565252656
KDM3B,3294.740954,0.038972162,0.041112101,0.218736325,0.565252656
S100A6,3653.244965,0.041507854,0.052968395,0.218560116,0.565252656
WFS1,1690.333301,0.043427623,0.060656871,0.218669561,0.565252656
RDH11,3359.462085,0.041988344,0.045711697,0.218913499,0.565574046
MRPL21,702.2175655,0.043576833,0.055900552,0.219103049,0.565654827
OASL,999.0285674,0.023070967,0.066660576,0.219084014,0.565654827
SNX14,1293.982154,-0.043292429,0.058136342,0.219025387,0.565654827
TMEM45A,238.5209867,-0.046558932,0.073868535,0.219134822,0.565654827
STRN4,3088.477564,0.046737821,0.056414687,0.219201299,0.565703763
ZNF277,496.7098061,-0.039735752,0.064397275,0.219286735,0.5658016
CXCR4,1377.047345,-0.035482014,0.066236375,0.219360309,0.565868792
CKS1B,1134.75252,0.043465568,0.053166028,0.219456204,0.565993524
PTCH1,148.4474117,0.022251629,0.066438571,0.219533193,0.566069451
PLPP5,584.8615504,0.042480745,0.061375413,0.219604185,0.566129887
PSMG3,399.665213,-0.041495977,0.063146278,0.219753849,0.566393067
BTBD2,1815.184956,-0.043456395,0.055055787,0.219991399,0.566514731
FBXL7,270.2253016,-0.038762049,0.06341936,0.219977055,0.566514731
NEMP2,185.0668077,-0.035413411,0.067274387,0.219907085,0.566514731
PWP2,1210.570554,-0.043432292,0.055050159,0.219874557,0.566514731
LPP,3559.802638,-0.044468757,0.058336746,0.220106954,0.566689726
UBN2,636.7983878,-0.038485569,0.065667379,0.220220457,0.566859361
DYNLT1,1402.499772,0.044053287,0.056063196,0.220358363,0.566969161
ZNF74,267.9837173,-0.035221126,0.067316163,0.220318896,0.566969161
SETD9,132.1959425,-0.032943394,0.067519835,0.220435237,0.566977352
ZFP41,432.2588057,0.042043719,0.065025485,0.220456797,0.566977352
SIPA1L1,646.7159696,0.040791032,0.063358297,0.220628805,0.567297175
C8orf82,1243.05516,-0.042924174,0.057861839,0.220834108,0.567334929
SRSF6,3886.743886,0.039208439,0.042142098,0.220775611,0.567334929
TRIM27,2211.213443,0.041454223,0.063784541,0.22075734,0.567334929
ZBTB41,345.8600658,-0.040895242,0.064225743,0.22081052,0.567334929
ACACB,149.0273296,0.027142034,0.067251055,0.22091621,0.567423405
ANKRD13C,956.4573341,-0.04317628,0.058254987,0.221042957,0.567626488
CHCHD5,599.1092515,0.042596986,0.058729124,0.221338026,0.568011601
CRTC3,1572.6808,0.043472144,0.058123355,0.221383774,0.568011601
WASHC5,1758.183255,-0.043087364,0.058261623,0.22125649,0.568011601
ZNF559,148.0271705,-0.02625269,0.067076594,0.221363101,0.568011601
GLYR1,3722.244328,0.0422583,0.043241245,0.221442971,0.568036897
TBC1D1,4703.819843,-0.038126105,0.039346746,0.221489061,0.568036897
ROCK1,4427.503568,-0.041002816,0.04758926,0.221661258,0.56835608
ATPSCKMT,270.255973,-0.039161375,0.067146958,0.221739835,0.568435127
KIAA0040,194.8318329,-0.029021151,0.067391417,0.221875029,0.568638281
PPP1CB,4011.722715,0.038518792,0.04079093,0.221914612,0.568638281
KLHL20,564.2899484,0.042366644,0.059543914,0.222100985,0.568993379
CREB3L1,132.3726322,0.029212314,0.067446484,0.222240041,0.569141486
NIBAN1,6201.329895,-0.041999644,0.047157154,0.222254412,0.569141486
ATP10A,1019.961228,-0.038284826,0.066503556,0.222482516,0.569487942
ERCC5,2242.871868,-0.041131695,0.046809858,0.222520918,0.569487942
GIT2,4114.125267,-0.040787794,0.044553947,0.222581049,0.569487942
PEX5,508.3304079,0.042201356,0.061519895,0.222552502,0.569487942
AMZ1,85.79002398,0.018811962,0.065741915,0.222690354,0.569590084
RESF1,2141.041788,-0.043359864,0.058684675,0.22271666,0.569590084
PLEKHH3,311.2429864,-0.034428568,0.06722227,0.222796407,0.569671655
DNAL4,280.776049,-0.037194318,0.065503763,0.222938675,0.569913017
PDLIM1,68.6642984,0.022994192,0.066516079,0.22308315,0.570159918
IPO8,1448.309186,-0.043034918,0.05426224,0.223247031,0.570333884
NICN1,528.580189,-0.040272272,0.062867528,0.223222116,0.570333884
TMEM63A,3306.180743,0.042826633,0.050739748,0.223332791,0.570430568
MEF2B,65.69593126,0.02175131,0.066289442,0.223466366,0.57064931
REST,1585.781071,-0.042577264,0.051099237,0.223717611,0.571150324
TRMT12,253.0989247,-0.032885449,0.067365957,0.223758514,0.571150324
ECHDC2,1098.523212,0.041604848,0.053991007,0.22384611,0.571251433
ACOT2,3062.884786,-0.041262326,0.04566754,0.224675605,0.571283059
ADNP,2463.680821,-0.041472119,0.04742438,0.224411116,0.571283059
DDX19B,912.6379834,-0.043167565,0.053565291,0.224486388,0.571283059
